region,lat,lon,households
South East,51.9147,-1.0476,21.933
South East,51.9149,-1.0621,11.539
South East,51.9150,-1.0767,4.369
South East,51.9151,-1.0912,15.453
South East,51.9152,-1.1058,0.911
South East,51.9153,-1.1203,1.660
South East,51.9154,-1.1348,181.464
South East,51.9155,-1.1494,1431.886
South East,51.9156,-1.1639,313.631
South East,51.9157,-1.1784,7.165
South East,51.9158,-1.1930,6.377
South East,51.9159,-1.2075,8.948
South East,51.9160,-1.2221,11.069
South East,51.9161,-1.2366,18.200
South East,51.9162,-1.2511,6.350
South East,51.9163,-1.2657,24.793
South East,51.9164,-1.2802,31.194
South East,51.9165,-1.2948,117.040
South East,51.9166,-1.3238,0.507
South East,51.9166,-1.3093,10.791
South East,51.9167,-1.3384,6.244
South East,51.9168,-1.3529,2.791
South East,51.9169,-1.3675,3.260
South East,51.9170,-1.3965,3.557
South East,51.9170,-1.3820,1.810
South East,51.9171,-1.4111,0.900
South East,51.9172,-1.4256,0.921
South East,51.9173,-1.4547,249.754
South East,51.9173,-1.4402,71.889
South East,51.9174,-1.4692,2.479
South East,51.9175,-1.4983,0.930
South East,51.9175,-1.4838,2.609
South East,51.9176,-1.5274,2.916
South East,51.9176,-1.5129,2.091
South East,51.9177,-1.5419,22.652
South East,51.9178,-1.5710,3.068
South East,51.9178,-1.5565,2.887
South East,51.9179,-1.6001,22.198
South East,51.9179,-1.5856,85.644
South East,51.9180,-1.6292,37.168
South East,51.9180,-1.6147,64.256
South East,51.9181,-1.6437,1.387
South East,51.9202,-0.6839,56.417
South East,51.9204,-0.6985,29.148
South East,51.9205,-0.7130,14.415
South East,51.9207,-0.7275,4.273
South East,51.9209,-0.7421,3.889
South East,51.9210,-0.7566,298.650
South East,51.9212,-0.7711,6.805
South East,51.9213,-0.7857,8.216
South East,51.9215,-0.8002,1.661
South East,51.9216,-0.8148,1.029
South East,51.9218,-0.8293,8.579
South East,51.9219,-0.8438,3.119
South East,51.9220,-0.8584,16.322
South East,51.9222,-0.8729,37.437
South East,51.9223,-0.8875,104.236
South East,51.9225,-0.9020,6.596
South East,51.9226,-0.9165,3.859
South East,51.9227,-0.9311,55.797
South East,51.9229,-0.9456,17.527
South East,51.9230,-0.9602,6.506
South East,51.9231,-0.9747,11.743
South East,51.9232,-0.9892,25.865
South East,51.9234,-1.0038,13.834
South East,51.9235,-1.0183,17.675
South East,51.9236,-1.0329,7.037
South East,51.9237,-1.0474,15.341
South East,51.9238,-1.0619,30.439
South East,51.9240,-1.0765,1.792
South East,51.9241,-1.0910,0.966
South East,51.9242,-1.1056,0.618
South East,51.9243,-1.1201,23.434
South East,51.9244,-1.1347,88.071
South East,51.9245,-1.1492,148.746
South East,51.9246,-1.1637,122.650
South East,51.9247,-1.1783,12.211
South East,51.9248,-1.1928,17.152
South East,51.9249,-1.2074,3.342
South East,51.9250,-1.2219,4.133
South East,51.9251,-1.2365,11.440
South East,51.9252,-1.2510,628.693
South East,51.9253,-1.2655,387.338
South East,51.9254,-1.2801,41.351
South East,51.9255,-1.2946,7.824
South East,51.9256,-1.3237,21.122
South East,51.9256,-1.3092,182.285
South East,51.9257,-1.3383,6.907
South East,51.9258,-1.3528,44.663
South East,51.9259,-1.3673,462.914
South East,51.9260,-1.3964,3.646
South East,51.9260,-1.3819,23.365
South East,51.9261,-1.4110,5.291
South East,51.9262,-1.4255,23.134
South East,51.9263,-1.4546,29.375
South East,51.9263,-1.4401,14.083
South East,51.9264,-1.4691,5.595
South East,51.9265,-1.4982,5.566
South East,51.9265,-1.4837,1.527
South East,51.9266,-1.5273,5.777
South East,51.9266,-1.5128,1.045
South East,51.9267,-1.5564,2.904
South East,51.9267,-1.5419,20.805
South East,51.9268,-1.5709,10.228
South East,51.9269,-1.6000,23.366
South East,51.9269,-1.5855,3.417
South East,51.9270,-1.6437,10.817
South East,51.9270,-1.6291,1.387
South East,51.9270,-1.6146,9.346
South East,51.9291,-0.6691,5.936
South East,51.9292,-0.6837,0.503
South East,51.9294,-0.6982,2.307
South East,51.9295,-0.7127,18.663
South East,51.9297,-0.7273,6.857
South East,51.9299,-0.7418,22.550
South East,51.9300,-0.7564,111.650
South East,51.9302,-0.7709,118.311
South East,51.9303,-0.7854,11.281
South East,51.9305,-0.8000,3.847
South East,51.9306,-0.8145,2.427
South East,51.9308,-0.8291,4.975
South East,51.9309,-0.8436,0.858
South East,51.9310,-0.8582,1.396
South East,51.9312,-0.8727,6.525
South East,51.9313,-0.8872,33.075
South East,51.9315,-0.9018,13.177
South East,51.9316,-0.9163,5.004
South East,51.9317,-0.9309,7.572
South East,51.9319,-0.9454,4.275
South East,51.9320,-0.9600,7.187
South East,51.9321,-0.9745,113.501
South East,51.9322,-0.9890,442.114
South East,51.9324,-1.0036,14.118
South East,51.9325,-1.0181,26.850
South East,51.9326,-1.0327,95.517
South East,51.9327,-1.0472,5.030
South East,51.9328,-1.0618,1.842
South East,51.9330,-1.0763,1.512
South East,51.9331,-1.0909,0.690
South East,51.9332,-1.1054,1.931
South East,51.9333,-1.1199,44.228
South East,51.9334,-1.1345,7.881
South East,51.9335,-1.1490,4.729
South East,51.9336,-1.1636,5.015
South East,51.9337,-1.1781,1.095
South East,51.9338,-1.1927,6.025
South East,51.9339,-1.2072,8.216
South East,51.9340,-1.2218,11.288
South East,51.9341,-1.2363,47.169
South East,51.9342,-1.2508,152.153
South East,51.9343,-1.2654,32.904
South East,51.9344,-1.2799,56.884
South East,51.9345,-1.3090,156.344
South East,51.9345,-1.2945,9.789
South East,51.9346,-1.3236,21.904
South East,51.9347,-1.3381,5.786
South East,51.9348,-1.3527,6.979
South East,51.9349,-1.3672,110.107
South East,51.9350,-1.3963,6.875
South East,51.9350,-1.3818,55.829
South East,51.9351,-1.4108,2.267
South East,51.9352,-1.4399,13.641
South East,51.9352,-1.4254,6.605
South East,51.9353,-1.4545,2.067
South East,51.9354,-1.4836,4.749
South East,51.9354,-1.4690,7.565
South East,51.9355,-1.4981,5.553
South East,51.9356,-1.5272,1.930
South East,51.9356,-1.5127,5.238
South East,51.9357,-1.5563,671.908
South East,51.9357,-1.5418,1032.555
South East,51.9358,-1.5854,2.146
South East,51.9358,-1.5709,36.663
South East,51.9359,-1.6145,3.590
South East,51.9359,-1.6000,2.251
South East,51.9360,-1.6290,3.584
South East,51.9380,-0.6688,4.770
South East,51.9382,-0.6834,3.318
South East,51.9384,-0.6979,8.320
South East,51.9385,-0.7125,61.395
South East,51.9387,-0.7270,16.696
South East,51.9388,-0.7416,3.898
South East,51.9390,-0.7561,4.530
South East,51.9391,-0.7707,50.252
South East,51.9393,-0.7852,16.555
South East,51.9394,-0.7997,24.113
South East,51.9396,-0.8143,8.091
South East,51.9397,-0.8288,63.784
South East,51.9399,-0.8434,6.621
South East,51.9400,-0.8579,2.599
South East,51.9402,-0.8725,300.122
South East,51.9403,-0.8870,786.028
South East,51.9404,-0.9016,16.914
South East,51.9406,-0.9161,2.275
South East,51.9407,-0.9307,17.837
South East,51.9408,-0.9452,1.184
South East,51.9410,-0.9597,10.267
South East,51.9411,-0.9743,290.766
South East,51.9412,-0.9888,167.333
South East,51.9413,-1.0034,3.770
South East,51.9415,-1.0179,4.909
South East,51.9416,-1.0325,2.281
South East,51.9417,-1.0470,4.042
South East,51.9418,-1.0616,10.712
South East,51.9419,-1.0761,4.260
South East,51.9421,-1.0907,2.081
South East,51.9422,-1.1052,6.677
South East,51.9423,-1.1198,7.065
South East,51.9424,-1.1343,13.380
South East,51.9425,-1.1489,6.418
South East,51.9426,-1.1634,1.672
South East,51.9427,-1.1780,1.314
South East,51.9428,-1.1925,4.382
South East,51.9429,-1.2071,80.794
South East,51.9430,-1.2216,28.796
South East,51.9431,-1.2361,14.282
South East,51.9432,-1.2507,26.095
South East,51.9433,-1.2652,26.622
South East,51.9434,-1.2798,2.554
South East,51.9435,-1.3089,43.584
South East,51.9435,-1.2943,10.518
South East,51.9436,-1.3234,8.456
South East,51.9437,-1.3380,13.194
South East,51.9438,-1.3525,2.874
South East,51.9439,-1.3816,5.164
South East,51.9439,-1.3671,3.648
South East,51.9440,-1.3962,3.761
South East,51.9441,-1.4107,3.527
South East,51.9442,-1.4398,2.541
South East,51.9442,-1.4253,2.286
South East,51.9443,-1.4544,4.573
South East,51.9444,-1.4835,6.276
South East,51.9444,-1.4689,0.848
South East,51.9445,-1.4980,3.614
South East,51.9446,-1.5271,341.518
South East,51.9446,-1.5126,10.626
South East,51.9447,-1.5562,143.396
South East,51.9447,-1.5417,1249.382
South East,51.9448,-1.5853,8.545
South East,51.9448,-1.5708,4.491
South East,51.9449,-1.6144,0.374
South East,51.9449,-1.5999,4.736
South East,51.9450,-1.6435,1.625
South East,51.9450,-1.6290,0.325
South East,51.9469,-0.6540,15.502
South East,51.9470,-0.6686,0.830
South East,51.9472,-0.6831,2.592
South East,51.9474,-0.6977,35.064
South East,51.9475,-0.7122,15.994
South East,51.9477,-0.7268,5.812
South East,51.9478,-0.7413,1.029
South East,51.9480,-0.7559,7.911
South East,51.9481,-0.7704,123.900
South East,51.9483,-0.7850,64.137
South East,51.9484,-0.7995,15.557
South East,51.9486,-0.8141,113.268
South East,51.9487,-0.8286,2.178
South East,51.9489,-0.8431,6.142
South East,51.9490,-0.8577,16.129
South East,51.9492,-0.8722,873.638
South East,51.9493,-0.8868,608.226
South East,51.9494,-0.9013,20.643
South East,51.9496,-0.9159,13.028
South East,51.9497,-0.9304,4.601
South East,51.9498,-0.9450,2.315
South East,51.9500,-0.9595,5.902
South East,51.9501,-0.9741,6.478
South East,51.9502,-0.9886,4.319
South East,51.9503,-1.0032,22.562
South East,51.9505,-1.0177,1.800
South East,51.9506,-1.0323,6.704
South East,51.9507,-1.0468,2.840
South East,51.9508,-1.0614,4.109
South East,51.9509,-1.0759,1.120
South East,51.9510,-1.0905,1.641
South East,51.9512,-1.1050,7.308
South East,51.9513,-1.1196,103.080
South East,51.9514,-1.1341,3.341
South East,51.9515,-1.1487,1.932
South East,51.9516,-1.1632,1.448
South East,51.9517,-1.1778,14.825
South East,51.9518,-1.1923,11.058
South East,51.9519,-1.2069,8.754
South East,51.9520,-1.2214,10.827
South East,51.9521,-1.2360,23.771
South East,51.9522,-1.2505,8.534
South East,51.9523,-1.2651,9.098
South East,51.9524,-1.2942,5.048
South East,51.9524,-1.2796,47.438
South East,51.9525,-1.3088,39.894
South East,51.9526,-1.3233,19.282
South East,51.9527,-1.3379,102.195
South East,51.9528,-1.3524,1.609
South East,51.9529,-1.3815,2.739
South East,51.9529,-1.3670,4.825
South East,51.9530,-1.3961,5.851
South East,51.9531,-1.4106,1.134
South East,51.9532,-1.4397,13.128
South East,51.9532,-1.4252,4.431
South East,51.9533,-1.4543,2.461
South East,51.9534,-1.4834,1.195
South East,51.9534,-1.4688,0.956
South East,51.9535,-1.5125,7.345
South East,51.9535,-1.4979,0.151
South East,51.9536,-1.5270,20.364
South East,51.9537,-1.5561,0.511
South East,51.9537,-1.5416,104.379
South East,51.9538,-1.5852,9.597
South East,51.9538,-1.5707,5.982
South East,51.9539,-1.6143,0.872
South East,51.9539,-1.5998,1.122
South East,51.9540,-1.6435,0.260
South East,51.9540,-1.6289,0.292
South East,51.9541,-1.6580,0.227
South East,51.9557,-0.6392,0.530
South East,51.9559,-0.6538,0.768
South East,51.9560,-0.6683,13.378
South East,51.9562,-0.6829,14.743
South East,51.9563,-0.6974,7.817
South East,51.9565,-0.7120,305.046
South East,51.9567,-0.7265,55.235
South East,51.9568,-0.7411,7.887
South East,51.9570,-0.7556,5.336
South East,51.9571,-0.7702,8.225
South East,51.9573,-0.7847,2.572
South East,51.9574,-0.7993,8.884
South East,51.9576,-0.8138,31.021
South East,51.9577,-0.8284,14.811
South East,51.9579,-0.8429,4.960
South East,51.9580,-0.8575,26.001
South East,51.9581,-0.8720,2.918
South East,51.9583,-0.8866,20.031
South East,51.9584,-0.9011,10.039
South East,51.9586,-0.9157,0.421
South East,51.9587,-0.9302,19.567
South East,51.9588,-0.9448,5.445
South East,51.9590,-0.9593,4.495
South East,51.9591,-0.9739,2.125
South East,51.9592,-0.9884,2.171
South East,51.9593,-1.0030,4.981
South East,51.9595,-1.0175,2.160
South East,51.9596,-1.0321,5.039
South East,51.9597,-1.0466,25.923
South East,51.9598,-1.0612,6.188
South East,51.9599,-1.0758,4.444
South East,51.9600,-1.0903,3.985
South East,51.9601,-1.1049,10.681
South East,51.9603,-1.1194,66.975
South East,51.9604,-1.1340,99.577
South East,51.9605,-1.1485,6.663
South East,51.9606,-1.1631,12.746
South East,51.9607,-1.1776,1.271
South East,51.9608,-1.1922,4.277
South East,51.9609,-1.2067,18.367
South East,51.9610,-1.2213,29.553
South East,51.9611,-1.2358,266.571
South East,51.9612,-1.2504,15.643
South East,51.9613,-1.2795,5.162
South East,51.9613,-1.2649,7.120
South East,51.9614,-1.2941,3.015
South East,51.9615,-1.3086,12.411
South East,51.9616,-1.3232,8.271
South East,51.9617,-1.3377,3.918
South East,51.9618,-1.3668,7.096
South East,51.9618,-1.3523,4.531
South East,51.9619,-1.3814,0.872
South East,51.9620,-1.3959,1.672
South East,51.9621,-1.4250,32.593
South East,51.9621,-1.4105,0.648
South East,51.9622,-1.4396,3.232
South East,51.9623,-1.4542,2.774
South East,51.9624,-1.4833,2.774
South East,51.9624,-1.4687,0.555
South East,51.9625,-1.5124,3.809
South East,51.9625,-1.4978,0.112
South East,51.9626,-1.5269,5.959
South East,51.9627,-1.5560,2.283
South East,51.9627,-1.5415,0.234
South East,51.9628,-1.5852,4.907
South East,51.9629,-1.6143,1.371
South East,51.9629,-1.5997,0.553
South East,51.9630,-1.6434,1.820
South East,51.9630,-1.6288,0.747
South East,51.9631,-1.6725,2.372
South East,51.9631,-1.6579,0.195
South East,51.9647,-0.6389,0.636
South East,51.9648,-0.6535,0.417
South East,51.9650,-0.6680,7.372
South East,51.9652,-0.6826,116.581
South East,51.9653,-0.6971,24.338
South East,51.9655,-0.7117,19.411
South East,51.9657,-0.7263,46.363
South East,51.9658,-0.7408,198.205
South East,51.9660,-0.7554,5.213
South East,51.9661,-0.7699,60.179
South East,51.9663,-0.7845,13.748
South East,51.9664,-0.7990,2.624
South East,51.9666,-0.8136,6.421
South East,51.9667,-0.8281,1.394
South East,51.9669,-0.8427,44.754
South East,51.9670,-0.8572,10.447
South East,51.9671,-0.8718,88.324
South East,51.9673,-0.8863,12.566
South East,51.9674,-0.9009,0.981
South East,51.9675,-0.9155,4.174
South East,51.9677,-0.9300,150.976
South East,51.9678,-0.9446,204.640
South East,51.9679,-0.9591,100.011
South East,51.9681,-0.9737,3.157
South East,51.9682,-0.9882,1.969
South East,51.9683,-1.0028,2.526
South East,51.9684,-1.0173,15.033
South East,51.9686,-1.0319,12.189
South East,51.9687,-1.0465,12.641
South East,51.9688,-1.0610,16.493
South East,51.9689,-1.0756,9.108
South East,51.9690,-1.0901,6.888
South East,51.9691,-1.1047,3.547
South East,51.9692,-1.1192,9.063
South East,51.9694,-1.1338,4.265
South East,51.9695,-1.1483,1.219
South East,51.9696,-1.1629,0.488
South East,51.9697,-1.1775,2.541
South East,51.9698,-1.1920,7.060
South East,51.9699,-1.2066,6.038
South East,51.9700,-1.2211,12.412
South East,51.9701,-1.2357,20.096
South East,51.9702,-1.2648,6.983
South East,51.9702,-1.2502,10.772
South East,51.9703,-1.2794,5.161
South East,51.9704,-1.2939,0.804
South East,51.9705,-1.3085,9.399
South East,51.9706,-1.3230,9.230
South East,51.9707,-1.3376,8.391
South East,51.9708,-1.3667,2.366
South East,51.9708,-1.3521,6.115
South East,51.9709,-1.3813,7.845
South East,51.9710,-1.3958,1.725
South East,51.9711,-1.4249,1.791
South East,51.9711,-1.4104,1.424
South East,51.9712,-1.4395,4.397
South East,51.9713,-1.4686,3.131
South East,51.9713,-1.4541,0.626
South East,51.9714,-1.4832,1.044
South East,51.9715,-1.5123,4.123
South East,51.9715,-1.4977,4.751
South East,51.9716,-1.5414,1.942
South East,51.9716,-1.5268,15.537
South East,51.9717,-1.5560,0.427
South East,51.9718,-1.5851,3.544
South East,51.9718,-1.5705,6.414
South East,51.9719,-1.6142,4.160
South East,51.9719,-1.5996,0.737
South East,51.9720,-1.6579,0.422
South East,51.9720,-1.6433,0.715
South East,51.9720,-1.6287,2.632
South East,51.9721,-1.6724,0.845
South East,51.9737,-0.6387,0.344
South East,51.9738,-0.6532,2.130
South East,51.9740,-0.6678,10.003
South East,51.9742,-0.6823,7.717
South East,51.9743,-0.6969,9.121
South East,51.9745,-0.7114,115.956
South East,51.9746,-0.7260,894.920
South East,51.9748,-0.7406,1118.137
South East,51.9750,-0.7551,11.494
South East,51.9751,-0.7697,375.332
South East,51.9753,-0.7842,4.404
South East,51.9754,-0.7988,0.936
South East,51.9756,-0.8133,5.828
South East,51.9757,-0.8279,4.930
South East,51.9758,-0.8425,6.329
South East,51.9760,-0.8570,21.843
South East,51.9761,-0.8716,142.704
South East,51.9763,-0.8861,38.340
South East,51.9764,-0.9007,2.191
South East,51.9765,-0.9152,6.921
South East,51.9767,-0.9298,6.440
South East,51.9768,-0.9444,10.017
South East,51.9769,-0.9589,2.957
South East,51.9771,-0.9735,8.140
South East,51.9772,-0.9880,9.774
South East,51.9773,-1.0026,53.824
South East,51.9774,-1.0171,104.499
South East,51.9776,-1.0317,10.861
South East,51.9777,-1.0463,21.865
South East,51.9778,-1.0608,12.175
South East,51.9779,-1.0754,9.752
South East,51.9780,-1.0899,13.543
South East,51.9781,-1.1045,0.830
South East,51.9782,-1.1191,3.633
South East,51.9783,-1.1336,6.574
South East,51.9785,-1.1482,3.720
South East,51.9786,-1.1627,0.763
South East,51.9787,-1.1773,4.942
South East,51.9788,-1.1919,7.907
South East,51.9789,-1.2064,1.707
South East,51.9790,-1.2210,2.850
South East,51.9791,-1.2501,24.874
South East,51.9791,-1.2355,54.672
South East,51.9792,-1.2647,2.104
South East,51.9793,-1.2792,13.372
South East,51.9794,-1.2938,10.263
South East,51.9795,-1.3083,51.120
South East,51.9796,-1.3229,688.585
South East,51.9797,-1.3375,40.702
South East,51.9798,-1.3666,5.045
South East,51.9798,-1.3520,64.918
South East,51.9799,-1.3811,8.758
South East,51.9800,-1.3957,9.920
South East,51.9801,-1.4248,9.628
South East,51.9801,-1.4103,6.765
South East,51.9802,-1.4394,4.779
South East,51.9803,-1.4685,17.961
South East,51.9803,-1.4539,43.456
South East,51.9804,-1.4831,16.250
South East,51.9805,-1.5122,4.712
South East,51.9805,-1.4976,10.713
South East,51.9806,-1.5413,7.696
South East,51.9806,-1.5267,134.462
South East,51.9807,-1.5704,10.467
South East,51.9807,-1.5559,1.985
South East,51.9808,-1.5850,7.760
South East,51.9809,-1.6287,0.130
South East,51.9810,-1.6578,0.942
South East,51.9810,-1.6432,1.072
South East,51.9811,-1.6724,0.552
